,processid,sampleid,recordID,catalognum,fieldnum,institution_storing,collection_code,bin_uri,phylum_taxID,phylum_name,class_taxID,class_name,order_taxID,order_name,family_taxID,family_name,subfamily_taxID,subfamily_name,genus_taxID,genus_name,species_taxID,species_name,subspecies_taxID,subspecies_name,identification_provided_by,identification_method,identification_reference,tax_note,voucher_status,tissue_type,collection_event_id,collectors,collectiondate_start,collectiondate_end,collectiontime,collection_note,site_code,sampling_protocol,lifestage,sex,reproduction,habitat,associated_specimens,associated_taxa,extrainfo,notes,lat,lon,coord_source,coord_accuracy,elev,depth,elev_accuracy,depth_accuracy,country,province_state,region,sector,exactsite,image_ids,image_urls,media_descriptors,captions,copyright_holders,copyright_years,copyright_licenses,copyright_institutions,photographers
1273,SARBC006-10,BC-RBP 3386,1356745,,BC-RBP 3386,Museum Witt Muenchen,,,20,Arthropoda,82,Insecta,113.0,Lepidoptera,451.0,Saturniidae,93560.0,Salassinae,93561.0,Salassa,177777.0,Salassa lola,,,Rodolphe Rougerie,,"Westwood, 1847",,Museum Vouchered:Paratype,,,Czorba & Ronkay,,,,,,,Adult,M,S,,,,PT kitchingi,,27.2,87.36,,,2900.0,,,,Nepal,Eastern,Koshi,Terhathum area,Gorja Deorali,,,,,,,,,
1331,LBEOA665-11,2011.2462,2126001,2011.2462,2011.2462,Museum Witt Muenchen,,BOLD:AAZ8971,20,Arthropoda,82,Insecta,113.0,Lepidoptera,,,,,,,,,,,Vadim V. Zolotuhin,,,,,,,Csovari & Hreblay,,,,,,,A,M,S,,,,,,27.2,87.39,,,2140.0,,,,Nepal,Eastern,,,,,,,,,,,,
1969,LBEOA889-11,2011.2115,2138117,2011.2115,2011.2115,Museum Witt Muenchen,,BOLD:AAM0907,20,Arthropoda,82,Insecta,113.0,Lepidoptera,,,,,,,,,,,Vadim V. Zolotuhin,,,,,,,Csovari & Hreblay,,,,,,,A,F,S,,,,,,27.2,87.54,,,2900.0,,,,Nepal,,,,,,,,,,,,,
2123,FON058-15,DPR_E 1311160,6233052,,1311160,"National Herbarium and Plant Laboratories, Nepal",,,12,Magnoliophyta,41,Magnoliopsida,187.0,Fabales,,,,,,,,,,,,,,,Vouchered:Registered Collection,leaf,,"H. Ikeda, M. Tamura, T. Fujiki, M. Yago, N. Tanaka, N. Yamamoto, N. Shrestha, Mitra Lal Pathak, Sisir Panthi, Ganga Datt Bhatt",,,,,,,,,,,,,,,27.208,87.467,,,2674.0,,,,Nepal,,,,,,,,,,,,,
496,LBEOA050-11,EUPT-11-048,2012637,BMB-11-050,BMB-11-050,Museum Witt Muenchen,,BOLD:AAY9726,20,Arthropoda,82,Insecta,113.0,Lepidoptera,,,,,,,,,,,Sergey N. Pugaev,,,,,,,M. Laszle,,,,,,,A,M,S,,,,,,27.21,87.37,,,2600.0,,,,Nepal,Eastern,,,,,,,,,,,,
699,SARBC005-10,BC-RBP 3385,1356744,,BC-RBP 3385,Museum Witt Muenchen,,,20,Arthropoda,82,Insecta,113.0,Lepidoptera,451.0,Saturniidae,93560.0,Salassinae,93561.0,Salassa,177777.0,Salassa lola,,,Rodolphe Rougerie,,"Westwood, 1847",,Museum Vouchered:Paratype,,,Czorba & Ronkay,,,,,,,Adult,M,S,,,,PT kitchingi,,27.21,87.37,,,2600.0,,,,Nepal,Eastern,Koshi,Terhathum area,above Gorja,,,,,,,,,
885,LBEOA1011-11,2011.2047,2138239,2011.2047,2011.2047,Museum Witt Muenchen,,BOLD:ABX8592,20,Arthropoda,82,Insecta,113.0,Lepidoptera,,,,,,,,,,,Vadim V. Zolotuhin,,,,,,,Csovari & Hreblay,,,,,,,A,M,S,,,,,,27.21,87.4,,,2650.0,,,,Nepal,Eastern,,,,,,,,,,,,
1718,LBEOW2096-11,EUPT-11-099,2022354,EUPT-11-099,EUPT-11-099,Museum Witt Muenchen,,BOLD:AAU5093,20,Arthropoda,82,Insecta,113.0,Lepidoptera,,,,,,,,,,,Sergey N. Pugaev,,,,,,,T. Csovari & M. Hreblay,,,,,,,A,M,S,,,,,,27.233,87.15,,,2090.0,,,,Nepal,Eastern,,,,,,,,,,,,
10,FON025-15,DPR_E 1311032,6233019,,1311032,"National Herbarium and Plant Laboratories, Nepal",,,12,Magnoliophyta,41,Magnoliopsida,121186.0,Saxifragales,,,,,,,,,,,,,,,Vouchered:Registered Collection,leaf,,"H. Ikeda, M. Tamura, T. Fujiki, M. Yago, N. Tanaka, N. Yamamoto, N. Shrestha, Mitra Lal Pathak, Sisir Panthi, Ganga Datt Bhatt",,,,,,,,,,,,,,,27.243,87.481,,,2800.0,,,,Nepal,,,,,,,,,,,,,
340,FON068-15,DPR_E 1312028,6233062,,1312028,"National Herbarium and Plant Laboratories, Nepal",,,12,Magnoliophyta,44,Liliopsida,122203.0,Asparagales,,,,,,,,,,,,,,,Vouchered:Registered Collection,leaf,,"H. Ikeda, M. Tamura, T. Fujiki, M. Yago, N. Tanaka, N. Yamamoto, N. Shrestha, Mitra Lal Pathak, Sisir Panthi, Ganga Datt Bhatt",,,,,,,,,,,,,,,27.244,87.481,,,2828.0,,,,Nepal,,,,,,,,,,,,,
337,FON057-15,DPR_E 1311159,6233051,,1311159,"National Herbarium and Plant Laboratories, Nepal",,,12,Magnoliophyta,41,Magnoliopsida,180.0,Dipsacales,,,,,,,,,,,,,,,Vouchered:Registered Collection,leaf,,"H. Ikeda, M. Tamura, T. Fujiki, M. Yago, N. Tanaka, N. Yamamoto, N. Shrestha, Mitra Lal Pathak, Sisir Panthi, Ganga Datt Bhatt",,,,,,,,,,,,,,,27.25,87.483,,,2830.0,,,,Nepal,,,,,,,,,,,,,
585,FON056-15,DPR_E 1311158,6233050,,1311158,"National Herbarium and Plant Laboratories, Nepal",,,12,Magnoliophyta,41,Magnoliopsida,121244.0,Ericales,,,,,,,,,,,,,,,Vouchered:Registered Collection,leaf,,"H. Ikeda, M. Tamura, T. Fujiki, M. Yago, N. Tanaka, N. Yamamoto, N. Shrestha, Mitra Lal Pathak, Sisir Panthi, Ganga Datt Bhatt",,,,,,,,,,,,,,,27.256,87.488,,,2837.0,,,,Nepal,,,,,,,,,,,,,
779,FON055-15,DPR_E 1311157,6233049,,1311157,"National Herbarium and Plant Laboratories, Nepal",,,12,Magnoliophyta,41,Magnoliopsida,180.0,Dipsacales,,,,,,,,,,,,,,,Vouchered:Registered Collection,leaf,,"H. Ikeda, M. Tamura, T. Fujiki, M. Yago, N. Tanaka, N. Yamamoto, N. Shrestha, Mitra Lal Pathak, Sisir Panthi, Ganga Datt Bhatt",,,,,,,,,,,,,,,27.256,87.488,,,2837.0,,,,Nepal,,,,,,,,,,,,,
952,SARBB823-09,BC-RBP 2848,1197869,,BC-RBP 2848,Research Collection of Ron Brechlin,,BOLD:AAB3248,20,Arthropoda,82,Insecta,113.0,Lepidoptera,,,,,,,,,,,Ron Brechlin,,,,,,,Ron Brechlin,,,,,,,A,M,S,,,,,,27.26,85.54,,,2200.0,,,,Nepal,,,,,,,,,,,,,
1471,SPRBA670-09,BC-RBP-1713,1038262,,BC-RBP-1713,Research Collection of Ron Brechlin,,BOLD:AAA4747,20,Arthropoda,82,Insecta,113.0,Lepidoptera,551.0,Sphingidae,2035.0,Smerinthinae,7440.0,Ambulyx,75185.0,Ambulyx sericeipennis,202160.0,Ambulyx sericeipennis sericeipennis,Ron Brechlin,,,,,,,local coll.,,,,,,,A,M,S,,,,,,27.26,87.57,,,1700.0,,,,Nepal,,Koshi Tapletung distr.,,,,,,,,,,,
1266,LIMBC501-11,WITT-LIMAC-136,2022564,WITT-LIMAC-136,WITT-LIMAC-136,"SNSB, Zoologische Staatssammlung Muenchen",,BOLD:AAY7875,20,Arthropoda,82,Insecta,113.0,Lepidoptera,,,,,,,,,,,Alexey V. Solovyev,,,,,,,"Csovari, Hreblay",,,,,,,A,M,S,,,,,,27.26,87.689,,,2090.0,,,,Nepal,,,,,,,,,,,,,
1461,LIMBC529-11,WITT-LIMAC-164,2022592,WITT-LIMAC-164,WITT-LIMAC-164,"SNSB, Zoologische Staatssammlung Muenchen",,BOLD:ABV3105,20,Arthropoda,82,Insecta,113.0,Lepidoptera,,,,,,,,,,,Alexey V. Solovyev,,,,,,,"Csovari, Hreblay",,,,,,,A,M,S,,,,,,27.26,87.689,,,2090.0,,,,Nepal,,,,,,,,,,,,,
1783,LIMBC734-11,WITT-LIMAC-364,2022797,WITT-LIMAC-364,WITT-LIMAC-364,"SNSB, Zoologische Staatssammlung Muenchen",,BOLD:AAY5636,20,Arthropoda,82,Insecta,113.0,Lepidoptera,,,,,,,,,,,Alexey V. Solovyev,,,,,,,"Marton Hreblay, Balazs Benedek",,,,,,,A,M,S,,,,,,27.26,87.689,,,2090.0,,,,Nepal,,,,,,,,,,,,,
1909,LIMBC525-11,WITT-LIMAC-160,2022588,WITT-LIMAC-160,WITT-LIMAC-160,"SNSB, Zoologische Staatssammlung Muenchen",,BOLD:AAF2041,20,Arthropoda,82,Insecta,113.0,Lepidoptera,,,,,,,,,,,Alexey V. Solovyev,,,,,,,"Csovari, Hreblay",,,,,,,A,M,S,,,,,,27.26,87.689,,,2090.0,,,,Nepal,,,,,,,,,,,,,
1971,LIMBC726-11,WITT-LIMAC-356,2022789,WITT-LIMAC-356,WITT-LIMAC-356,"SNSB, Zoologische Staatssammlung Muenchen",,BOLD:ABU8740,20,Arthropoda,82,Insecta,113.0,Lepidoptera,,,,,,,,,,,Alexey V. Solovyev,,,,,,,"Csovari, Hreblay",,,,,,,A,M,S,,,,,,27.26,87.689,,,2090.0,,,,Nepal,,,,,,,,,,,,,
763,LBEOA640-11,2011.2437,2125976,2011.2437,2011.2437,Museum Witt Muenchen,,BOLD:ABW6673,20,Arthropoda,82,Insecta,113.0,Lepidoptera,,,,,,,,,,,Vadim V. Zolotuhin,,,,,,,Csovari & Hreblay,,,,,,,A,M,S,,,,,,27.27,87.53,,,2000.0,,,,Nepal,Eastern,,,,,,,,,,,,
1013,LBEOA052-11,EUPT-11-050,2012639,BMB-11-052,BMB-11-052,Museum Witt Muenchen,,BOLD:AAY9728,20,Arthropoda,82,Insecta,113.0,Lepidoptera,,,,,,,,,,,Sergey N. Pugaev,,,,,,,K. Sherpa,,,,,,,A,F,S,,,,,,27.28,87.48,,,2560.0,,,,Nepal,Far-western,,,,,,,,,,,,
2442,FON137-15,DPR_E 1316009,6233131,,1316009,"National Herbarium and Plant Laboratories, Nepal",,,12,Magnoliophyta,41,Magnoliopsida,121216.0,Lamiales,,,,,,,,,,,,,,,Vouchered:Registered Collection,leaf,,"H. Ikeda, M. Tamura, T. Fujiki, M. Yago, N. Tanaka, N. Yamamoto, N. Shrestha, Mitra Lal Pathak, Sisir Panthi, Ganga Datt Bhatt",,,,,,,,,,,,,,,27.285,87.506,,,2840.0,,,,Nepal,,,,,,,,,,,,,
341,FON069-15,DPR_E 1312031,6233063,,1312031,"National Herbarium and Plant Laboratories, Nepal",,,12,Magnoliophyta,41,Magnoliopsida,203.0,Ranunculales,,,,,,,,,,,,,,,Vouchered:Registered Collection,leaf,,"H. Ikeda, M. Tamura, T. Fujiki, M. Yago, N. Tanaka, N. Yamamoto, N. Shrestha, Mitra Lal Pathak, Sisir Panthi, Ganga Datt Bhatt",,,,,,,,,,,,,,,27.292,87.512,,,2936.0,,,,Nepal,,,,,,,,,,,,,
343,FON082-15,DPR_E 1313008,6233076,,1313008,"National Herbarium and Plant Laboratories, Nepal",,,12,Magnoliophyta,41,Magnoliopsida,43434.0,Rosales,,,,,,,,,,,,,,,Vouchered:Registered Collection,leaf,,"H. Ikeda, M. Tamura, T. Fujiki, M. Yago, N. Tanaka, N. Yamamoto, N. Shrestha, Mitra Lal Pathak, Sisir Panthi, Ganga Datt Bhatt",,,,,,,,,,,,,,,27.297,87.516,,,2968.0,,,,Nepal,,,,,,,,,,,,,
1288,FON070-15,DPR_E 1312034,6233064,,1312034,"National Herbarium and Plant Laboratories, Nepal",,,12,Magnoliophyta,44,Liliopsida,121172.0,Liliales,,,,,,,,,,,,,,,Vouchered:Registered Collection,leaf,,"H. Ikeda, M. Tamura, T. Fujiki, M. Yago, N. Tanaka, N. Yamamoto, N. Shrestha, Mitra Lal Pathak, Sisir Panthi, Ganga Datt Bhatt",,,,,,,,,,,,,,,27.297,87.516,,,3099.0,,,,Nepal,,,,,,,,,,,,,
1290,FON103-15,DPR_E 1314042,6233097,,1314042,"National Herbarium and Plant Laboratories, Nepal",,,12,Magnoliophyta,41,Magnoliopsida,203.0,Ranunculales,,,,,,,,,,,,,,,Vouchered:Registered Collection,leaf,,"H. Ikeda, M. Tamura, T. Fujiki, M. Yago, N. Tanaka, N. Yamamoto, N. Shrestha, Mitra Lal Pathak, Sisir Panthi, Ganga Datt Bhatt",,,,,,,,,,,,,,,27.297,87.516,,,3106.0,,,,Nepal,,,,,,,,,,,,,
1422,FON104-15,DPR_E 1314044,6233098,,1314044,"National Herbarium and Plant Laboratories, Nepal",,,12,Magnoliophyta,41,Magnoliopsida,121244.0,Ericales,,,,,,,,,,,,,,,Vouchered:Registered Collection,leaf,,"H. Ikeda, M. Tamura, T. Fujiki, M. Yago, N. Tanaka, N. Yamamoto, N. Shrestha, Mitra Lal Pathak, Sisir Panthi, Ganga Datt Bhatt",,,,,,,,,,,,,,,27.298,87.517,,,3135.0,,,,Nepal,,,,,,,,,,,,,
1545,FON083-15,DPR_E 1313009,6233077,,1313009,"National Herbarium and Plant Laboratories, Nepal",,,12,Magnoliophyta,41,Magnoliopsida,35023.0,Cornales,,,,,,,,,,,,,,,Vouchered:Registered Collection,leaf,,"H. Ikeda, M. Tamura, T. Fujiki, M. Yago, N. Tanaka, N. Yamamoto, N. Shrestha, Mitra Lal Pathak, Sisir Panthi, Ganga Datt Bhatt",,,,,,,,,,,,,,,27.298,87.517,,,3024.0,,,,Nepal,,,,,,,,,,,,,
1546,FON084-15,DPR_E 1313010,6233078,,1313010,"National Herbarium and Plant Laboratories, Nepal",,,12,Magnoliophyta,41,Magnoliopsida,43434.0,Rosales,,,,,,,,,,,,,,,Vouchered:Registered Collection,leaf,,"H. Ikeda, M. Tamura, T. Fujiki, M. Yago, N. Tanaka, N. Yamamoto, N. Shrestha, Mitra Lal Pathak, Sisir Panthi, Ganga Datt Bhatt",,,,,,,,,,,,,,,27.311,87.5,,,2893.0,,,,Nepal,,,,,,,,,,,,,
2122,FON027-15,DPR_E 1311047,6233021,,1311047,"National Herbarium and Plant Laboratories, Nepal",,,12,Magnoliophyta,41,Magnoliopsida,121216.0,Lamiales,,,,,,,,,,,,,,,Vouchered:Registered Collection,leaf,,"H. Ikeda, M. Tamura, T. Fujiki, M. Yago, N. Tanaka, N. Yamamoto, N. Shrestha, Mitra Lal Pathak, Sisir Panthi, Ganga Datt Bhatt",,,,,,,,,,,,,,,27.311,87.5,,,3030.0,,,,Nepal,,,,,,,,,,,,,
972,FON054-15,DPR_E 1311155,6233048,,1311155,"National Herbarium and Plant Laboratories, Nepal",,,12,Magnoliophyta,41,Magnoliopsida,43434.0,Rosales,,,,,,,,,,,,,,,Vouchered:Registered Collection,leaf,,"H. Ikeda, M. Tamura, T. Fujiki, M. Yago, N. Tanaka, N. Yamamoto, N. Shrestha, Mitra Lal Pathak, Sisir Panthi, Ganga Datt Bhatt",,,,,,,,,,,,,,,27.314,87.497,,,3069.0,,,,Nepal,,,,,,,,,,,,,
1799,FON139-15,DPR_E 1316015,6233133,,1316015,"National Herbarium and Plant Laboratories, Nepal",,,12,Magnoliophyta,41,Magnoliopsida,121204.0,Apiales,,,,,,,,,,,,,,,Vouchered:Registered Collection,leaf,,"H. Ikeda, M. Tamura, T. Fujiki, M. Yago, N. Tanaka, N. Yamamoto, N. Shrestha, Mitra Lal Pathak, Sisir Panthi, Ganga Datt Bhatt",,,,,,,,,,,,,,,27.316,87.496,,,3046.0,,,,Nepal,,,,,,,,,,,,,
11,FON029-15,DPR_E 1311053,6233023,,1311053,"National Herbarium and Plant Laboratories, Nepal",,,12,Magnoliophyta,44,Liliopsida,200.0,Poales,,,,,,,,,,,,,,,Vouchered:Registered Collection,leaf,,"H. Ikeda, M. Tamura, T. Fujiki, M. Yago, N. Tanaka, N. Yamamoto, N. Shrestha, Mitra Lal Pathak, Sisir Panthi, Ganga Datt Bhatt",,,,,,,,,,,,,,,27.319,87.496,,,2980.0,,,,Nepal,,,,,,,,,,,,,
649,FON028-15,DPR_E 1311052,6233022,,1311052,"National Herbarium and Plant Laboratories, Nepal",,,12,Magnoliophyta,41,Magnoliopsida,121204.0,Apiales,,,,,,,,,,,,,,,Vouchered:Registered Collection,leaf,,"H. Ikeda, M. Tamura, T. Fujiki, M. Yago, N. Tanaka, N. Yamamoto, N. Shrestha, Mitra Lal Pathak, Sisir Panthi, Ganga Datt Bhatt",,,,,,,,,,,,,,,27.319,87.496,,,2980.0,,,,Nepal,,,,,,,,,,,,,
1208,PBLEA127-11,red-136,1826712,red-136,red-136,Museum Witt Muenchen,,BOLD:AAU0194,20,Arthropoda,82,Insecta,113.0,Lepidoptera,,,,,,,,,,,Dmitry Shovkoon,,,,,,,Csovari & Hreblay,,,,,,,A,M,S,,,,,,27.32,86.35,,,3000.0,,,,Nepal,,,,,,,,,,,,,
2551,PBLEA126-11,red-135,1826711,red-135,red-135,Museum Witt Muenchen,,BOLD:AER1863,20,Arthropoda,82,Insecta,113.0,Lepidoptera,,,,,,,,,,,Dmitry Shovkoon,,,,,,,Csovari & Hreblay,,,,,,,A,M,S,,,,,,27.32,86.35,,,3000.0,,,,Nepal,,,,,,,,,,,,,
1522,LBEOA093-11,EUPT-11-091,2012680,BMB-11-093,BMB-11-093,Museum Witt Muenchen,,BOLD:AAL7623,20,Arthropoda,82,Insecta,113.0,Lepidoptera,,,,,,,,,,,Sergey N. Pugaev,,,,,,,M. Hreblay,,,,,,,A,M,S,,,,,,27.32,87.15,,,2000.0,,,,Nepal,Eastern,,,,,,,,,,,,
374,SARBB967-09,BC-RBP 2992,1198013,,BC-RBP 2992,Research Collection of Ron Brechlin,,BOLD:AAF0529,20,Arthropoda,82,Insecta,113.0,Lepidoptera,,,,,,,,,,,Ron Brechlin,,,,,,,Ron Brechlin,,,,,,,A,M,S,,,,,,27.32,87.52,,,1600.0,,,,Nepal,,,,,,,,,,,,,
632,SARBB966-09,BC-RBP 2991,1198012,,BC-RBP 2991,Research Collection of Ron Brechlin,,BOLD:AAF0529,20,Arthropoda,82,Insecta,113.0,Lepidoptera,,,,,,,,,,,Ron Brechlin,,,,,,,Ron Brechlin,,,,,,,A,M,S,,,,,,27.32,87.52,,,1600.0,,,,Nepal,,,,,,,,,,,,,
524,FON071-15,DPR_E 1312039,6233065,,1312039,"National Herbarium and Plant Laboratories, Nepal",,,12,Magnoliophyta,44,Liliopsida,122203.0,Asparagales,,,,,,,,,,,,,,,Vouchered:Registered Collection,leaf,,"H. Ikeda, M. Tamura, T. Fujiki, M. Yago, N. Tanaka, N. Yamamoto, N. Shrestha, Mitra Lal Pathak, Sisir Panthi, Ganga Datt Bhatt",,,,,,,,,,,,,,,27.328,87.494,,,2922.0,,,,Nepal,,,,,,,,,,,,,
1487,FON108-15,DPR_E 1314051,6233102,,1314051,"National Herbarium and Plant Laboratories, Nepal",,,12,Magnoliophyta,41,Magnoliopsida,42252.0,Caryophyllales,,,,,,,,,,,,,,,Vouchered:Registered Collection,leaf,,"H. Ikeda, M. Tamura, T. Fujiki, M. Yago, N. Tanaka, N. Yamamoto, N. Shrestha, Mitra Lal Pathak, Sisir Panthi, Ganga Datt Bhatt",,,,,,,,,,,,,,,27.328,87.494,,,2922.0,,,,Nepal,,,,,,,,,,,,,
1994,FON052-15,DPR_E 1311153,6233046,,1311153,"National Herbarium and Plant Laboratories, Nepal",,,38074,Pteridophyta,257075,Pteridopsida,299884.0,Cyatheales,,,,,,,,,,,,,,,Vouchered:Registered Collection,leaf,,"H. Ikeda, M. Tamura, T. Fujiki, M. Yago, N. Tanaka, N. Yamamoto, N. Shrestha, Mitra Lal Pathak, Sisir Panthi, Ganga Datt Bhatt",,,,,,,,,,,,,,,27.328,87.494,,,2925.0,,,,Nepal,,,,,,,,,,,,,
1132,GWOSQ237-11,BC ZSM Lep 44843,2144922,BC ZSM Lep 44843,BC ZSM Lep 44843,"SNSB, Zoologische Staatssammlung Muenchen",,BOLD:AAZ1092,20,Arthropoda,82,Insecta,113.0,Lepidoptera,,,,,,,,,,,Ulf Buchsbaum,,,,,,,M. Hreblay & T. Csovari,,,,,,,A,F,S,,,,,,27.3333,85.9,,,2200.0,,,,Nepal,,,,,1335383,http://www.boldsystems.org/pics/GWOSQ/BC_ZSM_Lep_44843+1315839868.JPG,Dorsal,Adult,Axel Hausmann,2011,CreativeCommons - Attribution Non-Commercial Share-Alike,"SNSB, Zoologische Staatssammlung Muenchen",Axel Hausmann
823,LIMBC592-11,WITT-LIMAC-227,2022655,WITT-LIMAC-227,WITT-LIMAC-227,"SNSB, Zoologische Staatssammlung Muenchen",,BOLD:AAY5003,20,Arthropoda,82,Insecta,113.0,Lepidoptera,,,,,,,,,,,Alexey V. Solovyev,,,,,,,"Csovari, Hreblay",,,,,,,A,M,S,,,,,,27.335,87.56,,,1500.0,,,,Nepal,,,,,,,,,,,,,
1681,FON050-15,DPR_E 1311147,6233044,,1311147,"National Herbarium and Plant Laboratories, Nepal",,,12,Magnoliophyta,41,Magnoliopsida,43434.0,Rosales,,,,,,,,,,,,,,,Vouchered:Registered Collection,leaf,,"H. Ikeda, M. Tamura, T. Fujiki, M. Yago, N. Tanaka, N. Yamamoto, N. Shrestha, Mitra Lal Pathak, Sisir Panthi, Ganga Datt Bhatt",,,,,,,,,,,,,,,27.336,87.459,,,2968.0,,,,Nepal,,,,,,,,,,,,,
1798,FON051-15,DPR_E 1311148,6233045,,1311148,"National Herbarium and Plant Laboratories, Nepal",,,12,Magnoliophyta,44,Liliopsida,122203.0,Asparagales,,,,,,,,,,,,,,,Vouchered:Registered Collection,leaf,,"H. Ikeda, M. Tamura, T. Fujiki, M. Yago, N. Tanaka, N. Yamamoto, N. Shrestha, Mitra Lal Pathak, Sisir Panthi, Ganga Datt Bhatt",,,,,,,,,,,,,,,27.336,87.487,,,2968.0,,,,Nepal,,,,,,,,,,,,,
1342,UKFBJ296-08,KUT 1978,730828,KU 27808,DE-N-314,"University of Kansas, Biodiversity Research Center",,BOLD:AAJ6274,18,Chordata,77,Actinopterygii,243.0,Cypriniformes,1144.0,Cyprinidae,345119.0,Barbinae,71166.0,Schizothorax,140819.0,Schizothorax progastus,,,David Edds,,"McClelland, 1839",,,,,"Edds, David",,,,,,,,,,,,,,,27.34,87.188,,,,,,,Nepal,,Sankhuwasbha/Bhojpur,,"Arun River at Manakaamana, 1 hour walk upstream fr",,,,,,,,,
347,FON141-15,DPR_E 1316018,6233135,,1316018,"National Herbarium and Plant Laboratories, Nepal",,,12,Magnoliophyta,44,Liliopsida,121172.0,Liliales,,,,,,,,,,,,,,,Vouchered:Registered Collection,leaf,,"H. Ikeda, M. Tamura, T. Fujiki, M. Yago, N. Tanaka, N. Yamamoto, N. Shrestha, Mitra Lal Pathak, Sisir Panthi, Ganga Datt Bhatt",,,,,,,,,,,,,,,27.348,87.478,,,3136.0,,,,Nepal,,,,,,,,,,,,,
217,GBMLG17195-14,KC495748,5139481,,KC495748,"Mined from GenBank, NCBI",,BOLD:ACQ6433,23,Mollusca,92,Gastropoda,,,1476.0,Planorbidae,659609.0,Planorbinae,5978.0,Gyraulus,406603.0,Gyraulus sp.,,,,,,,,,,,,,,,,,,,,,,,,isolate: 15644,27.35,87.68,,,,,,,Nepal,,,,,,,,,,,,,
260,FON076-15,DPR_E 1312091,6233070,,1312091,"National Herbarium and Plant Laboratories, Nepal",,,38696,Lycopodiophyta,38697,Lycopodiopsida,38698.0,Lycopodiales,,,,,,,,,,,,,,,Vouchered:Registered Collection,leaf,,"H. Ikeda, M. Tamura, T. Fujiki, M. Yago, N. Tanaka, N. Yamamoto, N. Shrestha, Mitra Lal Pathak, Sisir Panthi, Ganga Datt Bhatt",,,,,,,,,,,,,,,27.352,87.475,,,3097.0,,,,Nepal,,,,,,,,,,,,,
1680,FON049-15,DPR_E 1311146,6233043,,1311146,"National Herbarium and Plant Laboratories, Nepal",,,12,Magnoliophyta,41,Magnoliopsida,121212.0,Gentianales,,,,,,,,,,,,,,,Vouchered:Registered Collection,leaf,,"H. Ikeda, M. Tamura, T. Fujiki, M. Yago, N. Tanaka, N. Yamamoto, N. Shrestha, Mitra Lal Pathak, Sisir Panthi, Ganga Datt Bhatt",,,,,,,,,,,,,,,27.354,87.474,,,3069.0,,,,Nepal,,,,,,,,,,,,,
1970,LBEOW1755-11,BOMBC-11-045,1964337,BOMBC-11-045,BOMBC-11-045,Research Collection of Aidas Saldaitis,,BOLD:AAM0708,20,Arthropoda,82,Insecta,113.0,Lepidoptera,,,,,,,,,,,Vadim V. Zolotuhin,,,,,,,Balazs Benedek,,,,,,,A,M,S,,,,,,27.36,86.09,,,2300.0,,,,Nepal,,,,,,,,,,,,,
973,FON143-15,DPR_E 1316024,6233137,,1316024,"National Herbarium and Plant Laboratories, Nepal",,,12,Magnoliophyta,44,Liliopsida,200.0,Poales,,,,,,,,,,,,,,,Vouchered:Registered Collection,leaf,,"H. Ikeda, M. Tamura, T. Fujiki, M. Yago, N. Tanaka, N. Yamamoto, N. Shrestha, Mitra Lal Pathak, Sisir Panthi, Ganga Datt Bhatt",,,,,,,,,,,,,,,27.361,87.472,,,3165.0,,,,Nepal,,,,,,,,,,,,,
716,FON110-15,DPR_E 1314055,6233104,,1314055,"National Herbarium and Plant Laboratories, Nepal",,,12,Magnoliophyta,41,Magnoliopsida,35023.0,Cornales,,,,,,,,,,,,,,,Vouchered:Registered Collection,leaf,,"H. Ikeda, M. Tamura, T. Fujiki, M. Yago, N. Tanaka, N. Yamamoto, N. Shrestha, Mitra Lal Pathak, Sisir Panthi, Ganga Datt Bhatt",,,,,,,,,,,,,,,27.362,87.47,,,3222.0,,,,Nepal,,,,,,,,,,,,,
1682,FON111-15,DPR_E 1314056,6233105,,1314056,"National Herbarium and Plant Laboratories, Nepal",,,12,Magnoliophyta,41,Magnoliopsida,43434.0,Rosales,,,,,,,,,,,,,,,Vouchered:Registered Collection,leaf,,"H. Ikeda, M. Tamura, T. Fujiki, M. Yago, N. Tanaka, N. Yamamoto, N. Shrestha, Mitra Lal Pathak, Sisir Panthi, Ganga Datt Bhatt",,,,,,,,,,,,,,,27.368,87.466,,,3360.0,,,,Nepal,,,,,,,,,,,,,
586,FON085-15,DPR_E 1313016,6233079,,1313016,"National Herbarium and Plant Laboratories, Nepal",,,12,Magnoliophyta,41,Magnoliopsida,43434.0,Rosales,,,,,,,,,,,,,,,Vouchered:Registered Collection,leaf,,"H. Ikeda, M. Tamura, T. Fujiki, M. Yago, N. Tanaka, N. Yamamoto, N. Shrestha, Mitra Lal Pathak, Sisir Panthi, Ganga Datt Bhatt",,,,,,,,,,,,,,,27.37,87.461,,,3376.0,,,,Nepal,,,,,,,,,,,,,
587,FON113-15,DPR_E 1314058,6233107,,1314058,"National Herbarium and Plant Laboratories, Nepal",,,12,Magnoliophyta,41,Magnoliopsida,121244.0,Ericales,,,,,,,,,,,,,,,Vouchered:Registered Collection,leaf,,"H. Ikeda, M. Tamura, T. Fujiki, M. Yago, N. Tanaka, N. Yamamoto, N. Shrestha, Mitra Lal Pathak, Sisir Panthi, Ganga Datt Bhatt",,,,,,,,,,,,,,,27.37,87.461,,,3413.0,,,,Nepal,,,,,,,,,,,,,
